index,exposure_id,exp_createdate,exp_claim_id,exp_lossparty,exp_coverage_id,exp_incident_id,exp_vehicle_id,exp_group,exp_type,exp_closedate,exp_status,exp_resolution
856,EXP01-10003,2018-12-03,CLM01-1004645,Insured,COV01-1000002,INC01-100856,A1D558377AD54E0B,FastTrack,COMP,,Open,Duplicate
857,EXP01-10001,2018-07-06,CLM01-1004382,Insured,COV01-1000001,INC01-100857,6812E768960B4E51,Fire/Theft,GLASS,2018-07-12,Closed,Closed without payment
858,EXP01-10005,2018-02-26,CLM01-1001237,Insured,COV01-1000001,INC01-100858,9C05431556E94911,houseowners compound,PD,2018-03-30,Closed,Closed with payments
859,EXP01-10002,2018-05-25,CLM01-1002695,Insured,COV01-1000005,INC01-100859,0D8728C8B42D447A,Physical,BI,,Open,Closed without payment
860,EXP01-10005,2018-10-13,CLM01-1008399,Thirdparty,COV01-1000002,INC01-100860,838D766709A64C64,Tow,PD,2018-11-14,Closed,Reported in siu
861,EXP01-10003,2018-07-11,CLM01-1009742,Insured,COV01-1000002,INC01-100861,D4E749D7B9944FAA,Injury,COMP,2018-08-13,Closed,Closed with payments
862,EXP01-10002,2018-04-15,CLM01-1008831,Thirdparty,COV01-1000002,INC01-100862,288FD39485F943B6,Tow,BI,2018-05-09,Closed,Closed without payment
863,EXP01-10004,2018-06-15,CLM01-1009567,Insured,COV01-1000002,INC01-100863,65D36359B8FE4029,Total Loss,COL,2018-07-11,Closed,Closed with payments
864,EXP01-10001,2018-05-16,CLM01-1002159,Thirdparty,COV01-1000001,INC01-100864,40EDCC729419437A,Injury-Compound,GLASS,,Open,Reported in siu
865,EXP01-10004,2018-03-10,CLM01-1006422,Insured,COV01-1000001,INC01-100865,5077DF4A916A413E,houseowners Low Compound,COL,2018-04-06,Closed,Closed with payments
866,EXP01-10005,2018-06-07,CLM01-1009826,Insured,COV01-1000003,INC01-100866,0345B7C4E56F4873,houseowners Low Compound,PD,2018-07-09,Closed,Duplicate
867,EXP01-10004,2019-01-22,CLM01-1005363,Insured,COV01-1000003,INC01-100867,91973C1354584C94,General,COL,,Open,Duplicate
868,EXP01-10002,2018-04-11,CLM01-1008890,Insured,COV01-1000002,INC01-100868,D0359C26763744FF,Analyst Vendor IPD,BI,2018-05-07,Closed,Closed with payments
869,EXP01-10005,2019-01-03,CLM01-1002645,Thirdparty,COV01-1000004,INC01-100869,7382FBAFBA22428B,houseowners Low Compound,PD,,Open,Rejected
870,EXP01-10001,2018-08-22,CLM01-1006823,Insured,COV01-1000001,INC01-100870,DCAD3C9F9EF147D4,Total Loss,GLASS,2018-09-03,Closed,Rejected
871,EXP01-10001,2018-04-27,CLM01-1001880,Insured,COV01-1000002,INC01-100871,9CF6604C7AC14EF4,Injury-Compound,GLASS,2018-05-02,Closed,Duplicate
872,EXP01-10001,2018-09-15,CLM01-1000356,Insured,COV01-1000005,INC01-100872,B3125671490645AF,Glass,GLASS,2018-09-24,Closed,Reported in siu
873,EXP01-10002,2018-04-19,CLM01-1003537,Insured,COV01-1000002,INC01-100873,FBFF57805A7F41EF,Medical Claims,BI,2018-05-19,Closed,Rejected
874,EXP01-10001,2018-04-24,CLM01-1007595,Thirdparty,COV01-1000003,INC01-100874,C64441C6984C40D9,Subrogation,GLASS,2018-05-03,Closed,Closed without payment
875,EXP01-10005,2018-04-08,CLM01-1007566,Insured,COV01-1000002,INC01-100875,CED19F3EF0FE4636,Glass,PD,2018-05-02,Closed,Duplicate
876,EXP01-10003,2018-04-22,CLM01-1003373,Thirdparty,COV01-1000001,INC01-100876,3253A7589A494FA5,General,COMP,2018-05-19,Closed,Rejected
877,EXP01-10001,2018-11-24,CLM01-1002595,Insured,COV01-1000001,INC01-100877,3D19786B5F8D4DE4,Analyst Vendor IPD,GLASS,,Open,Duplicate
878,EXP01-10003,2018-07-06,CLM01-1002075,Insured,COV01-1000002,INC01-100878,0FC10EC9F98840A9,FastTrack,COMP,2018-08-09,Closed,Closed with payments
879,EXP01-10003,2018-08-15,CLM01-1005854,Insured,COV01-1000004,INC01-100879,83EC3DBC108B4C51,Injury,COMP,2018-09-13,Closed,Closed with payments
880,EXP01-10004,2018-06-12,CLM01-1000854,Thirdparty,COV01-1000002,INC01-100880,01611436005841CB,Fire/Theft,COL,2018-07-07,Closed,Closed without payment
881,EXP01-10001,2018-12-20,CLM01-1009579,Thirdparty,COV01-1000004,INC01-100881,D5E21FF3B03B4E33,FastTrack,GLASS,,Open,Reported in siu
882,EXP01-10003,2018-05-28,CLM01-1006621,Thirdparty,COV01-1000001,INC01-100882,844C90AE4A47422C,Subrogation,COMP,2018-06-28,Closed,Closed with payments
883,EXP01-10002,2018-02-26,CLM01-1008751,Insured,COV01-1000002,INC01-100883,67BC968AC68A4604,Glass,BI,2018-04-02,Closed,Closed with payments
884,EXP01-10005,2018-11-23,CLM01-1003894,Insured,COV01-1000002,INC01-100884,BF79280D915D4346,General,PD,,Open,Closed without payment
885,EXP01-10003,2018-09-12,CLM01-1006317,Insured,COV01-1000001,INC01-100885,FFB09AB4B2E64569,Total Loss,COMP,,Open,Rejected
886,EXP01-10004,2018-09-06,CLM01-1010238,Insured,COV01-1000002,INC01-100886,1C9532A393C446A8,Injury-Compound,COL,,Open,Duplicate
887,EXP01-10004,2018-11-08,CLM01-1001927,Insured,COV01-1000002,INC01-100887,4AF8C09BAB1A465D,Total Loss,COL,,Open,Reported in siu
888,EXP01-10001,2018-08-28,CLM01-1004176,Thirdparty,COV01-1000002,INC01-100888,E57FB990D1344A23,houseowners Low Compound,GLASS,2018-09-08,Closed,Closed with payments
889,EXP01-10002,2018-10-05,CLM01-1008748,Thirdparty,COV01-1000001,INC01-100889,55EE822548CA4995,Total Loss,BI,,Open,Duplicate
890,EXP01-10002,2018-11-08,CLM01-1010673,Insured,COV01-1000002,INC01-100890,1783AA8D86CD4131,Salvage,BI,,Open,Closed without payment
891,EXP01-10005,2018-12-14,CLM01-1008559,Insured,COV01-1000001,INC01-100891,6D854DAA120642D0,Injury,PD,,Open,Rejected
892,EXP01-10005,2018-06-09,CLM01-1005078,Thirdparty,COV01-1000002,INC01-100892,51347F1786BA4E55,Tow,PD,2018-07-02,Closed,Closed with payments
893,EXP01-10004,2018-07-08,CLM01-1007279,Insured,COV01-1000001,INC01-100893,44423E05469C47FA,Fire/Theft,COL,2018-08-03,Closed,Closed with payments
894,EXP01-10004,2018-09-16,CLM01-1003021,Thirdparty,COV01-1000002,INC01-100894,ACF7B14A14C04B46,houseowners Low Compound,COL,,Open,Duplicate
895,EXP01-10003,2019-02-01,CLM01-1007144,Insured,COV01-1000003,INC01-100895,31655237B5634E93,FastTrack,COMP,,Open,Reported in siu
896,EXP01-10005,2018-11-02,CLM01-1007771,Thirdparty,COV01-1000004,INC01-100896,E732F2B64A3B4BAE,houseowners Low Compound,PD,,Open,Closed with payments
897,EXP01-10002,2018-05-11,CLM01-1006970,Insured,COV01-1000002,INC01-100897,2390AA01432C46AA,Subrogation,BI,2018-06-10,Closed,Closed with payments
898,EXP01-10001,2018-06-24,CLM01-1000144,Insured,COV01-1000001,INC01-100898,9BBA6D6EA3D545BC,Injury,GLASS,,Open,Closed without payment
899,EXP01-10002,2018-06-30,CLM01-1007478,Insured,COV01-1000002,INC01-100899,ED60AC2BB76F4257,General,BI,,Open,Closed without payment
900,EXP01-10004,2018-01-19,CLM01-1008871,Insured,COV01-1000002,INC01-100900,92D225BA976E4DF7,Injury-Compound,COL,2018-02-11,Closed,Rejected
901,EXP01-10001,2018-03-30,CLM01-1001550,Thirdparty,COV01-1000005,INC01-100901,9979A26A97EA4C84,Physical,GLASS,,Open,Reported in siu
902,EXP01-10001,2018-01-20,CLM01-1004334,Insured,COV01-1000004,INC01-100902,D40ECC7CD7284E0D,General,GLASS,2018-01-31,Closed,Rejected
903,EXP01-10005,2018-06-13,CLM01-1000018,Insured,COV01-1000002,INC01-100903,329E96A826E64769,Total Loss,PD,2018-07-14,Closed,Closed without payment
904,EXP01-10004,2018-05-02,CLM01-1006556,Insured,COV01-1000002,INC01-100904,823B9E2D36D94753,Total Loss,COL,2018-05-29,Closed,Rejected
905,EXP01-10004,2018-06-28,CLM01-1009735,Thirdparty,COV01-1000001,INC01-100905,77CE1A1DB52E4296,Analyst Vendor IPD,COL,2018-07-26,Closed,Rejected
906,EXP01-10003,2018-09-13,CLM01-1002914,Insured,COV01-1000005,INC01-100906,F73B68E7879949AD,Subrogation,COMP,2018-10-14,Closed,Duplicate
907,EXP01-10005,2018-04-17,CLM01-1000535,Thirdparty,COV01-1000001,INC01-100907,E5AA4F48FC8F4358,Physical,PD,2018-05-14,Closed,Closed with payments
908,EXP01-10002,2018-08-28,CLM01-1003599,Thirdparty,COV01-1000004,INC01-100908,DF46680BFDA24E75,Analyst Vendor IPD,BI,2018-09-28,Closed,Rejected
909,EXP01-10004,2018-07-24,CLM01-1009535,Insured,COV01-1000001,INC01-100909,C60B884D758A4824,houseowners Low Compound,COL,,Open,Reported in siu
910,EXP01-10003,2018-09-28,CLM01-1009781,Thirdparty,COV01-1000001,INC01-100910,9DC0F5B717A64120,General,COMP,2018-10-29,Closed,Rejected
911,EXP01-10001,2018-04-02,CLM01-1004771,Thirdparty,COV01-1000002,INC01-100911,56D86AA5271041F7,Injury,GLASS,2018-04-16,Closed,Closed without payment
912,EXP01-10004,2018-10-29,CLM01-1000456,Thirdparty,COV01-1000002,INC01-100912,C48367A790B44E8F,Tow,COL,2018-11-26,Closed,Rejected
913,EXP01-10003,2018-09-07,CLM01-1008393,Thirdparty,COV01-1000002,INC01-100913,7FAB0A83B265476B,Medical Claims,COMP,,Open,Closed without payment
914,EXP01-10004,2018-06-11,CLM01-1006661,Insured,COV01-1000001,INC01-100914,A5E504328FEC4FEC,Tow,COL,2018-07-10,Closed,Reported in siu
915,EXP01-10004,2018-06-24,CLM01-1007624,Thirdparty,COV01-1000001,INC01-100915,8A8740620C294BC4,Salvage,COL,,Open,Duplicate
916,EXP01-10002,2018-08-25,CLM01-1002267,Thirdparty,COV01-1000001,INC01-100916,A770D4796E1140C1,Salvage,BI,2018-09-23,Closed,Rejected
917,EXP01-10005,2019-01-05,CLM01-1004571,Insured,COV01-1000002,INC01-100917,A2B5965211ED4811,Tow,PD,,Open,Rejected
918,EXP01-10003,2018-10-19,CLM01-1007673,Insured,COV01-1000002,INC01-100918,85A99AF145144882,General,COMP,,Open,Closed without payment
919,EXP01-10005,2018-08-27,CLM01-1006890,Thirdparty,COV01-1000002,INC01-100919,463CA2AEECCE4751,Injury,PD,2018-09-21,Closed,Duplicate
920,EXP01-10004,2018-06-23,CLM01-1007186,Thirdparty,COV01-1000001,INC01-100920,5FB4DBA3D65448AD,Injury,COL,2018-07-22,Closed,Rejected
921,EXP01-10001,2018-07-23,CLM01-1010180,Thirdparty,COV01-1000001,INC01-100921,0C05C4FEE5904C35,FastTrack,GLASS,2018-08-02,Closed,Rejected
922,EXP01-10005,2018-02-18,CLM01-1000813,Insured,COV01-1000001,INC01-100922,380CF3B465D84AC2,Subrogation,PD,2018-03-23,Closed,Duplicate
923,EXP01-10004,2018-07-13,CLM01-1010417,Thirdparty,COV01-1000002,INC01-100923,A6BD503D58FF4560,Salvage,COL,2018-08-11,Closed,Closed with payments
924,EXP01-10005,2018-02-16,CLM01-1007783,Insured,COV01-1000002,INC01-100924,CA3AAB0016F848E0,Injury,PD,2018-03-17,Closed,Closed without payment
925,EXP01-10002,2019-01-23,CLM01-1003666,Insured,COV01-1000002,INC01-100925,ACE87FD379E0462C,FastTrack,BI,,Open,Reported in siu
926,EXP01-10001,2018-06-20,CLM01-1007547,Thirdparty,COV01-1000002,INC01-100926,B0B817F7E7344D8B,houseowners Low Compound,GLASS,,Open,Closed without payment
927,EXP01-10002,2019-01-18,CLM01-1004292,Insured,COV01-1000001,INC01-100927,051655BD7AB54C23,Injury,BI,,Open,Closed with payments
928,EXP01-10005,2018-08-04,CLM01-1007383,Insured,COV01-1000003,INC01-100928,492E9ED0C97141A4,Salvage,PD,2018-08-30,Closed,Closed with payments
929,EXP01-10003,2018-09-07,CLM01-1009172,Insured,COV01-1000001,INC01-100929,D49E1A4249514362,Glass,COMP,2018-10-06,Closed,Reported in siu
930,EXP01-10002,2019-01-25,CLM01-1009783,Insured,COV01-1000002,INC01-100930,083C0AF133914FDE,Glass,BI,,Open,Closed without payment
931,EXP01-10002,2018-11-12,CLM01-1003166,Insured,COV01-1000002,INC01-100931,08F6BA20D02447D0,General,BI,,Open,Reported in siu
932,EXP01-10004,2018-06-30,CLM01-1006238,Thirdparty,COV01-1000002,INC01-100932,E5C868BCFA044E8A,FastTrack,COL,2018-07-30,Closed,Closed without payment
933,EXP01-10005,2018-10-25,CLM01-1002694,Insured,COV01-1000001,INC01-100933,04BDEB84E77B420E,houseowners Low Compound,PD,2018-11-24,Closed,Rejected
934,EXP01-10005,2018-09-03,CLM01-1009597,Thirdparty,COV01-1000001,INC01-100934,7D234865BEDD4BAB,General,PD,2018-10-01,Closed,Duplicate
935,EXP01-10001,2018-12-25,CLM01-1006335,Insured,COV01-1000005,INC01-100935,D61BCD2919464C11,Total Loss,GLASS,,Open,Duplicate
936,EXP01-10005,2018-06-26,CLM01-1007608,Insured,COV01-1000002,INC01-100936,FDDDC4F200CD4467,Analyst Vendor IPD,PD,2018-07-23,Closed,Rejected
937,EXP01-10002,2018-05-14,CLM01-1001687,Thirdparty,COV01-1000002,INC01-100937,4DD6C8CEF0744470,FastTrack,BI,2018-06-10,Closed,Closed without payment
938,EXP01-10002,2018-07-23,CLM01-1004981,Insured,COV01-1000003,INC01-100938,889AB55403834290,Analyst Vendor IPD,BI,,Open,Closed with payments
939,EXP01-10001,2018-04-11,CLM01-1009626,Thirdparty,COV01-1000001,INC01-100939,8A2D2806FE0243CD,Medical Claims,GLASS,,Open,Rejected
940,EXP01-10004,2018-05-18,CLM01-1005921,Thirdparty,COV01-1000001,INC01-100940,D5E8C6BC8EA1469E,Fire/Theft,COL,,Open,Closed with payments
941,EXP01-10001,2018-03-08,CLM01-1009308,Thirdparty,COV01-1000001,INC01-100941,EC5D01F47A6C48C4,Medical Claims,GLASS,2018-03-18,Closed,Closed without payment
942,EXP01-10002,2018-01-14,CLM01-1002119,Thirdparty,COV01-1000002,INC01-100942,2CC3F63000564313,Tow,BI,,Open,Reported in siu
943,EXP01-10004,2018-08-08,CLM01-1001072,Insured,COV01-1000001,INC01-100943,E9452AC71DF64773,Injury-Compound,COL,2018-09-06,Closed,Closed without payment
944,EXP01-10003,2018-01-16,CLM01-1008332,Insured,COV01-1000001,INC01-100944,99B879C6174C4CE7,Glass,COMP,2018-02-11,Closed,Closed without payment
945,EXP01-10005,2018-10-31,CLM01-1009810,Insured,COV01-1000002,INC01-100945,5384C3C7FDB24429,Analyst Vendor IPD,PD,,Open,Duplicate
946,EXP01-10001,2018-07-24,CLM01-1006494,Thirdparty,COV01-1000005,INC01-100946,7F6A8F41B3F14569,Physical,GLASS,,Open,Rejected
947,EXP01-10002,2018-06-13,CLM01-1006901,Insured,COV01-1000004,INC01-100947,5CAAE27E854B4F43,houseowners Low Compound,BI,2018-07-13,Closed,Closed without payment
948,EXP01-10005,2018-02-24,CLM01-1010183,Insured,COV01-1000001,INC01-100948,8F2D820B22F04220,houseowners compound,PD,2018-03-24,Closed,Rejected
949,EXP01-10003,2018-11-11,CLM01-1008692,Insured,COV01-1000002,INC01-100949,27F8E300D63E4B45,Tow,COMP,,Open,Duplicate
950,EXP01-10002,2018-03-15,CLM01-1003501,Insured,COV01-1000001,INC01-100950,1360B23EE1A14753,houseowners compound,BI,2018-04-10,Closed,Closed without payment
951,EXP01-10002,2018-10-09,CLM01-1009608,Insured,COV01-1000003,INC01-100951,803BE583BAF54B98,FastTrack,BI,,Open,Duplicate
952,EXP01-10002,2018-07-18,CLM01-1005560,Insured,COV01-1000002,INC01-100952,A63C3AAC723141AB,Subrogation,BI,2018-08-20,Closed,Rejected
953,EXP01-10005,2018-09-21,CLM01-1008175,Insured,COV01-1000001,INC01-100953,904A0D9D6BD248F0,Medical Claims,PD,2018-10-16,Closed,Closed with payments
954,EXP01-10004,2018-03-29,CLM01-1003212,Thirdparty,COV01-1000002,INC01-100954,B2DB26EFF3BE4651,houseowners Low Compound,COL,2018-04-24,Closed,Closed without payment
955,EXP01-10004,2018-09-17,CLM01-1001176,Thirdparty,COV01-1000002,INC01-100955,2A63A5C6ECCD44A1,Injury,COL,2018-10-18,Closed,Closed with payments
956,EXP01-10004,2018-04-25,CLM01-1005150,Thirdparty,COV01-1000002,INC01-100956,F9A6DEEAC9144A8C,General,COL,,Open,Reported in siu
957,EXP01-10004,2018-05-29,CLM01-1007288,Thirdparty,COV01-1000002,INC01-100957,6B96357E6B854BBD,Glass,COL,2018-06-25,Closed,Closed with payments
958,EXP01-10002,2018-01-21,CLM01-1002283,Insured,COV01-1000004,INC01-100958,BFB5F61AEFAE4BC3,Analyst Vendor IPD,BI,2018-02-22,Closed,Reported in siu
959,EXP01-10003,2018-07-05,CLM01-1008042,Insured,COV01-1000002,INC01-100959,6C72023B1A924B33,houseowners compound,COMP,,Open,Duplicate
960,EXP01-10005,2018-01-30,CLM01-1009269,Insured,COV01-1000002,INC01-100960,76D4D7448BDA4731,Injury,PD,2018-03-06,Closed,Duplicate
961,EXP01-10001,2018-05-20,CLM01-1004045,Insured,COV01-1000002,INC01-100961,8F7F8130D1B14834,FastTrack,GLASS,2018-05-27,Closed,Rejected
962,EXP01-10002,2019-01-27,CLM01-1007704,Insured,COV01-1000001,INC01-100962,F80BD4DC6466447E,houseowners compound,BI,,Open,Rejected
963,EXP01-10004,2018-04-06,CLM01-1003546,Insured,COV01-1000001,INC01-100963,8857B7A1B3F14D66,Fire/Theft,COL,2018-05-04,Closed,Rejected
964,EXP01-10003,2018-05-10,CLM01-1004890,Thirdparty,COV01-1000002,INC01-100964,49B8672B8D6A454A,FastTrack,COMP,2018-06-09,Closed,Duplicate
965,EXP01-10001,2018-02-26,CLM01-1010944,Thirdparty,COV01-1000005,INC01-100965,560F73E035F344CB,Tow,GLASS,,Open,Closed without payment
966,EXP01-10002,2018-02-09,CLM01-1003381,Insured,COV01-1000002,INC01-100966,CABBF325F8B44832,Injury-Compound,BI,2018-03-08,Closed,Closed without payment
967,EXP01-10004,2018-03-10,CLM01-1007357,Insured,COV01-1000001,INC01-100967,47CB3D1487C94B64,Fire/Theft,COL,2018-04-09,Closed,Closed with payments
968,EXP01-10001,2018-06-29,CLM01-1005221,Insured,COV01-1000002,INC01-100968,2F2BBC0B6B9A4648,Analyst Vendor IPD,GLASS,2018-07-12,Closed,Closed with payments
969,EXP01-10003,2018-06-24,CLM01-1003119,Insured,COV01-1000004,INC01-100969,BA78CFA092464EFF,houseowners Low Compound,COMP,2018-07-19,Closed,Reported in siu
970,EXP01-10005,2018-08-10,CLM01-1004554,Thirdparty,COV01-1000005,INC01-100970,6A7A5BC6F99A4642,Injury,PD,2018-09-10,Closed,Reported in siu
971,EXP01-10004,2018-08-28,CLM01-1000024,Insured,COV01-1000005,INC01-100971,07621FA68BA54D3C,FastTrack,COL,2018-09-25,Closed,Duplicate
972,EXP01-10003,2019-01-27,CLM01-1007022,Insured,COV01-1000001,INC01-100972,4E5C56F24F4A4CCA,houseowners Low Compound,COMP,,Open,Rejected
973,EXP01-10001,2018-03-05,CLM01-1008835,Insured,COV01-1000001,INC01-100973,C6A5B8832AB34814,Physical,GLASS,2018-03-17,Closed,Closed without payment
974,EXP01-10001,2019-01-27,CLM01-1000382,Insured,COV01-1000005,INC01-100974,3D8B335490CE4069,Medical Claims,GLASS,,Open,Rejected
975,EXP01-10001,2018-08-11,CLM01-1003685,Insured,COV01-1000002,INC01-100975,6E053177FCBD484A,Injury-Compound,GLASS,,Open,Rejected
976,EXP01-10005,2018-02-01,CLM01-1005938,Insured,COV01-1000001,INC01-100976,64ACCAE5A5234A4D,Analyst Vendor IPD,PD,2018-02-28,Closed,Closed without payment
977,EXP01-10002,2018-07-12,CLM01-1004584,Insured,COV01-1000003,INC01-100977,DFCF2EC694C24142,Injury-Compound,BI,2018-08-14,Closed,Rejected
978,EXP01-10002,2018-02-27,CLM01-1007001,Insured,COV01-1000003,INC01-100978,8F0737B9F7C04120,Total Loss,BI,2018-03-26,Closed,Reported in siu
979,EXP01-10002,2018-03-12,CLM01-1002307,Insured,COV01-1000002,INC01-100979,81993C784C734087,FastTrack,BI,2018-04-12,Closed,Rejected
980,EXP01-10005,2018-05-07,CLM01-1010262,Thirdparty,COV01-1000002,INC01-100980,FF7C8962E8224846,Injury,PD,2018-06-09,Closed,Closed with payments
981,EXP01-10002,2018-08-16,CLM01-1006361,Insured,COV01-1000002,INC01-100981,6EFCEBED9E514592,Analyst Vendor IPD,BI,,Open,Duplicate
982,EXP01-10001,2018-11-09,CLM01-1002353,Thirdparty,COV01-1000001,INC01-100982,7B773541F6B042D2,Medical Claims,GLASS,,Open,Closed without payment
983,EXP01-10003,2018-12-01,CLM01-1007611,Thirdparty,COV01-1000002,INC01-100983,E0C0B975F1074688,Tow,COMP,2018-12-27,Closed,Duplicate
984,EXP01-10002,2018-11-16,CLM01-1003780,Thirdparty,COV01-1000003,INC01-100984,73D0BB24851D46FD,Fire/Theft,BI,,Open,Duplicate
985,EXP01-10005,2018-08-05,CLM01-1008206,Thirdparty,COV01-1000001,INC01-100985,90F07457D57B4A76,Analyst Vendor IPD,PD,2018-09-03,Closed,Duplicate
986,EXP01-10001,2018-01-21,CLM01-1002910,Insured,COV01-1000002,INC01-100986,E05A628D2B514093,General,GLASS,2018-02-01,Closed,Closed without payment
987,EXP01-10001,2018-11-26,CLM01-1003576,Insured,COV01-1000002,INC01-100987,AAE87538EE154FEC,houseowners compound,GLASS,,Open,Reported in siu
988,EXP01-10003,2018-10-03,CLM01-1010295,Insured,COV01-1000002,INC01-100988,158140959D174109,Injury,COMP,,Open,Duplicate
989,EXP01-10004,2018-02-10,CLM01-1004401,Insured,COV01-1000002,INC01-100989,B4A1C8210E424FAE,houseowners Low Compound,COL,2018-03-07,Closed,Duplicate
990,EXP01-10001,2018-10-03,CLM01-1005632,Insured,COV01-1000002,INC01-100990,BC3C82E7FA5346FE,Analyst Vendor IPD,GLASS,2018-10-10,Closed,Duplicate
991,EXP01-10005,2018-03-04,CLM01-1003835,Insured,COV01-1000002,INC01-100991,764AC4055BD4485C,Analyst Vendor IPD,PD,2018-04-03,Closed,Closed without payment
992,EXP01-10002,2018-11-16,CLM01-1006766,Insured,COV01-1000001,INC01-100992,49C91B8EDF3C4E21,Medical Claims,BI,,Open,Reported in siu
993,EXP01-10004,2018-05-31,CLM01-1001946,Insured,COV01-1000001,INC01-100993,9A4D5FFF32CB4833,Injury-Compound,COL,,Open,Reported in siu
994,EXP01-10001,2018-12-12,CLM01-1003386,Thirdparty,COV01-1000001,INC01-100994,9D2263FCF2B74F42,Analyst Vendor IPD,GLASS,,Open,Closed with payments
995,EXP01-10004,2018-02-07,CLM01-1001303,Insured,COV01-1000005,INC01-100995,21032E5306F041D2,Medical Claims,COL,,Open,Closed without payment
996,EXP01-10004,2018-03-09,CLM01-1009286,Insured,COV01-1000002,INC01-100996,A4A3610D9C13423D,General,COL,2018-04-12,Closed,Closed with payments
997,EXP01-10002,2018-12-14,CLM01-1002931,Insured,COV01-1000005,INC01-100997,F6AE5DB95C2F47A1,Fire/Theft,BI,,Open,Duplicate
998,EXP01-10005,2018-05-08,CLM01-1001689,Insured,COV01-1000003,INC01-100998,E3435B680027411A,houseowners Low Compound,PD,2018-06-01,Closed,Closed with payments
999,EXP01-10001,2018-02-24,CLM01-1003215,Thirdparty,COV01-1000001,INC01-100999,0CA7817630324CA2,Subrogation,GLASS,2018-03-09,Closed,Duplicate
1000,EXP01-10001,2018-12-19,CLM01-1008895,Insured,COV01-1000002,INC01-101000,B4DB91E202384FC5,Glass,GLASS,,Open,Reported in siu
1001,EXP01-10005,2018-06-11,CLM01-1004170,Insured,COV01-1000002,INC01-101001,47FE8B971F124AF5,FastTrack,PD,2018-07-14,Closed,Duplicate
1002,EXP01-10004,2018-02-05,CLM01-1006088,Insured,COV01-1000004,INC01-101002,0A9089890B774F94,houseowners compound,COL,,Open,Closed with payments
1003,EXP01-10004,2019-01-08,CLM01-1009517,Thirdparty,COV01-1000001,INC01-101003,4BB3D4F7A4AB41DE,Medical Claims,COL,,Open,Closed with payments
1004,EXP01-10002,2018-09-24,CLM01-1007243,Insured,COV01-1000001,INC01-101004,BCB14EC2AD9E45F8,Medical Claims,BI,2018-10-22,Closed,Duplicate
1005,EXP01-10003,2018-08-05,CLM01-1006853,Thirdparty,COV01-1000003,INC01-101005,F59EA6C2EF7F4262,Total Loss,COMP,2018-09-02,Closed,Closed with payments
1006,EXP01-10004,2018-10-08,CLM01-1000020,Thirdparty,COV01-1000002,INC01-101006,DAB6468FCD65471A,Analyst Vendor IPD,COL,,Open,Closed with payments
1007,EXP01-10002,2018-10-10,CLM01-1007007,Insured,COV01-1000001,INC01-101007,01AB530ADB7E456F,Injury-Compound,BI,2018-11-09,Closed,Closed with payments
1008,EXP01-10004,2018-04-27,CLM01-1000955,Thirdparty,COV01-1000001,INC01-101008,570CB9D47EEB47E8,Injury,COL,2018-05-23,Closed,Closed with payments
