incident_id,incident_vin,incident_desc,driver,is_the_vehicle_driveable
INC01-114869,9DBA0E9F7B4942EE,insured vehicle was rear ended by other vehicle.,Self,Y
INC01-114870,81F99AE0BFBD4F8A,insured vehicle hit debris while attempting to park car.,Brother,Y
INC01-114871,A927CF0EF3714D1C,traffic and insured vehicle came to a stop. Other vehicle did not stop and re insured vehicle,Brother,Y
INC01-114872,14EDEF6690CF413B,Other vehicle was trying to get into the left lane in front of insured vehicle. Other vehicle did not have space and ended hitting insured vehicle.,Brother,Y
INC01-114873,E7D971B16B8C4062,insured vehicle backed into a stationary object,Daughter,
INC01-114874,8F99D9F7D107407A,as insured was parking his car the other vehicle hit insured vehicle while insured was parking,Self,Y
INC01-114875,257CDD24CE314835,insured vehicle hit while parked and unoccupied,Self,Y
INC01-114876,6CFE935A229F49B8,other vehicle1 r/e parked other vehicle2. Other vehicle2 r/e parked other vehicle3. Other vehicle3 r/e parked insured vehicle.,Sister,Y
INC01-114877,7A98C429DD2246EB,Insured vehicle parked and was hit by other vehicle,Son,Y
INC01-114878,F4745E9CF34F4A2B,insured vehicle was driving and ran over an unknown object damaging front end.,Mother,
INC01-114879,571581505FE3473D,Insured vehicle hit other vehicle2 when other vehicle1 was stopped in front  other vehicle1 was in middle of traffic,Third Party,Y
INC01-114880,3C237DF3AF914B4C,other vehicle made left hand turn across the front of insured vehicle. Insured vehicle had accident in intersection with other vehicle.,Third Party,Y
INC01-114881,31E142EECB2F4570,insured vehicle collided. with other vehicle1 passenger side fender.,Brother,
INC01-114882,C1451B44123641F7,insured vehicle was turning left   other vehicle got into lane and hit insured vehicle,Mother,Y
INC01-114883,7207AEAB2B0148C2,other vehicle was passing insured vehicle on the right shoulder and scraped the drivers side mirror against insured vehicle.,Father,Y
INC01-114884,2EA2899CA3094B83,insured vehicle was stopped in parking lot and other vehicle collided with insured vehicle,Spouse,Y
INC01-114885,4468C217AB664D5F,insured vehicle was backing up and other vehicle was backing up. Insured vehicle and other vehicle backed into each other.,Self,Y
INC01-114886,7EBCF82C030D4C24,Insured vehicle was in for repairs to sunroof and it was noticed the drivers door was bowed,Brother,Y
INC01-114887,D41C2E9289894B8D,insured vehicle hit while parked and unoccupied. Other vehicle left no information,Third Party,Y
INC01-114888,FF4A70B77D704EA2,other vehicle made left hand turn across the front of insured vehicle. Insured vehicle had accident in intersection with other vehicle.,Daughter,
INC01-114889,35BFA99972C44601,insured backed into and collided with tree.,Daughter,
INC01-114890,D24DA5650853404D,insured vehicle was turning left   other vehicle got into lane and hit insured vehicle,Brother,Y
INC01-114891,90E1D5AC083147D9,insured vehicle parked  other vehicle struck insured vehicle,Third Party,Y
INC01-114892,C81CC37ABE524B3E,parked insured vehicle was hit by unknown other vehicle,Third Party,Y
INC01-114893,2803660698AD410A,other vehicle1 re insured vehicle causing insured vehicle to collided into other vehicle2 the collided into wall,Brother,Y
INC01-114894,FA7C4F904F9B430D,insured vehicle collided with other vehicle,Son,
INC01-114895,9226A00C8F4A47A1,insured vehicle was driving on the i5 s and hit an abandoned vehicle,Brother,
INC01-114896,306A40B67F2B4950,other vehicle backing into insured vehicle,Mother,
INC01-114897,F0D9C102E6144036,Other vehicle tried to change lanes and merged into insured vehicles passenger side,Third Party,Y
INC01-114898,E3C9D888BA7F4F2A,Insured vehicle was driving and gravel hit windshield and hood,Mother,Y
INC01-114899,A44E26F6E7D945AE,insured vehicle was hit with road debris from storms,Third Party,Y
INC01-114900,6B2E32E09EB64504,Other vehicle collided with insured vehicle,Daughter,Y
INC01-114901,C6FBC10F1FFA4FD3,Insured vehicle hit bail of hay that fell off of tractor,Self,Y
INC01-114902,9FBC6A096C504BDB,Other vehicle merged into insured vehicle attempting to change lanes,Spouse,Y
INC01-114903,BABB9C25446643FA,Other vehicle was stopped in traffic. Insured vehicle r/e other vehicle.,Daughter,Y
INC01-114904,A31E4FC586534424,insured vehicle was going to make left on court land  insured vehicle did not see the other vehicle and other vehicle smashed into insured vehicle.,Father,Y
INC01-114905,E54D24273CFD43CC,Other vehicle hit insured vehicle while parked.,Brother,
INC01-114906,F874E8BF574144B3,other vehicle was traveling north on highway 85 when the insured vehicle rear ended the other vehicle.,Daughter,Y
INC01-114907,395767AB473B4BED,driving south on highway 680. Other vehicle turned into cone setting zone. Other vehicle kicked up cones. Insured vehicle collided w/ cones,Son,Y
INC01-114908,0488AE4421664D60,other vehicle backed up into the insured vehicle at an intersection,Self,
INC01-114909,AEE91332EF7B4138,Insured vehicle was about to turn left and other vehicle changed lanes and ran into insured vehicle.,Daughter,
INC01-114910,F4EFE66D805D4EB0,insured vehicle stopped to park  other vehicle tried to pass  collidediding with insured vehicle left rear side,Son,Y
INC01-114911,886CFAD816994487,other vehicle backed out of a parking spot and into insured vehicle as insured vehicle was passing by on the street.,Third Party,Y
INC01-114912,844E65BC5ADA4532,insured vehicle was rear ended by other vehicle. Neighbors,Self,Y
INC01-114913,9D73DC2A1D4A4619,insured vehicle was re by other vehicle1 and pushed insured vehicle into other vehicle2,Daughter,Y
INC01-114914,4C7ED90F3AAB4DDD,insured vehicle was parked. Other vehicle collided with insured vehicle and left. Insd noticed the damage when he got home.,Mother,Y
INC01-114915,A96D833FEAD8457D,other vehicle lost control of vehicle and hit insured vehicle,Third Party,Y
INC01-114916,2E76C0B0860A4F74,Insured vehicle collided with road debris like branches  dirts and rocks and things on freeway.,Spouse,
INC01-114917,7C1896F0EA054CCA,Insured vehicle was parked and he came out this morning and seen damage..,Self,Y
INC01-114918,2205270C3BD749BC,insured vehicle re by other vehicle,Spouse,Y
INC01-114919,253EFCD417364AC5,insured vehicle was backing out of his space. Other vehicle stopped behind insured vehicle. Insured vehicle stopped when car alerted him that there was something behind them. Insured vehicle says they stopped before hitting other vehicle. Other vehicle claims they hit him.,Self,Y
INC01-114920,CE965671A18E4189,Insured vehicle collided garage,Father,
INC01-114921,B240E1DC8FD84447,insured vehicle hit while parked by unknown claimant,Third Party,Y
INC01-114922,1C8C4E6F54F644A6,insured vehicle backed into other vehicle while it was parked,Son,Y
INC01-114923,8B5548C7715A41A9,Other vehicle merged into insured vehicle making a left turn,Father,
INC01-114924,6F7F00035B4E4C9E,other vehicle turned out of shopping center and insured vehicle collided with them,Father,Y
INC01-114925,9EACC4489FA2445A,insured vehicle hit other vehicle while backing out of parking space,Third Party,
INC01-114926,12F2E1D74409438F,insured vehicle struck by unknown other vehicle,Father,Y
INC01-114927,06AB78C6CAD34B85,insured vehicle stopped to park  other vehicle tried to pass  collidediding with insured vehicle left rear side,Mother,Y
INC01-114928,5CDE9C97F6F44DAE,Insured vehicle hit by other vehicle,Spouse,
INC01-114929,15F438B79DB7477B,Insured vehicle trav n/b and other vehicle trav s/b and other vehicle swerved into insured vehicle lane and swiped insured vehicle,Daughter,Y
INC01-114930,4FDE9530A9BF4795,Insured vehicle parked. Other vehicle sideswiped insured vehicle while parking.,Brother,Y
INC01-114931,9CF84A65D0544400,insured vehicle was making a turn and collided with other vehicle that was turning as well.,Self,
INC01-114932,E0A1946E853F4C01,Insured vehicle was parked at home when other vehicle hit insured vehicle.,Son,Y
INC01-114933,7D5D7A34CF0444D6,insured vehicle hit the guard rail.,Son,Y
INC01-114934,E6C6D2F703904C41,insured vehicle was driving on thew highway when he felt a bump then he saw other vehicle trying to exit the freeway. Other vehicle had hit him on the rear side panel and bumper,Daughter,
INC01-114935,548F6E5639FA4FF1,Insured vehicle was stopped when other vehicle hit insured vehicle and didnt stop.,Daughter,
INC01-114936,ACF86104B2A04D60,insured vehicle turning on to hwy ramp and insured vehicle lost control . Insured vehicle hit a tree,Self,Y
INC01-114937,634835FB03954F90,insured vehicle re by other vehicle,Mother,Y
INC01-114938,E080B237828B4B0C,insured vehicle parked in front of house. Other vehicle1 hit parked camaro  camero hit other vehicle2,Brother,Y
INC01-114939,314DE62051BD4E2B,Insured vehicle was backing out of drinsured vehicleeway and backed into cv,Self,Y
INC01-114940,78F14EEEA7DE4A2E,Insured vehicle was pulling out into street and ran into other vehicle driver side.,Daughter,
INC01-114941,E6A9E3B8975B49D2,insured vehicle parked and other vehicle hit insured vehicle and drove off,Self,Y
INC01-114942,1A5B637E74D0443C,insured vehicle went into parking lot and hit a pole,Brother,Y
INC01-114943,D9C3251BC0404A35,Insured vehicle was parked at safeway when other vehicle ran into insured vehicle.,Spouse,Y
INC01-114944,5A236B000A30475E,Insured vehicle crossing intersection during a green light  other vehicle1 turned left and hit insured vehicle and other vehicle2,Son,Y
INC01-114945,B862ECEBF5EB4F1C,insured vehicle was driving on n santa cruz in stop and go traffic and wanted to maneuver around a truck when other vehicle suddenly came down and insured vehicle collided with other vehicle,Son,Y
INC01-114946,22DBCEBDB2EF4332,insured vehicle was making a left hand turn off of e hamilton onto east st 10 mp when other vehicle approached from the opposite direction. Both insured vehicle and other vehicle stopped  insured vehicle then proceeded on with his turn as other vehicle came to a stop  at the same time as other vehicle mother vehicleed forward.,Mother,Y
INC01-114947,F8FD9CB713704DDC,Other vehicle swerved into insured vehicles lane and struck insured vehicle.,Daughter,Y
INC01-114948,070C763D589E4C95,insured vehicle was driving on n santa cruz in stop and go traffic and wanted to maneuver around a truck when other vehicle suddenly came down and insured vehicle collided with other vehicle,Brother,Y
INC01-114949,0CDF6449D0124D3C,insured vehicle and other vehicle turning left  other vehicle collided with insured vehicle,Third Party,Y
INC01-114950,BBD1A9302665467A,insured vehicle was rear ended by other vehicle  which caused insured vehicle to hit other vehicle2  which caused other vehicle2 to rear end other vehicle3,Mother,Y
INC01-114951,7582B39E52BE4CB0,Insured vehicle was at a red light when he felt his vehicle mother vehiclee. Other vehicle had hit insured vehicle in the rear,Mother,
INC01-114952,3F4C6E7396A144C0,Insured vehicle turning corner and collided with other vehicle,Daughter,Y
INC01-114953,6DCA78A6DDCA407A,other vehicle1 tavon re other vehicle2schelzi causing other vehicle2 schelzi to re insured vehicle audette causing insured vehicle audette to re other vehicle3callghan,Spouse,Y
INC01-114954,886983DF96FB4ACA,other vehicle r/e insured vehicle,Brother,
INC01-114955,2E32F0F9F3B448A1,insured vehicle was hit while parked by unk clmnt,Spouse,
INC01-114956,C977090CE17E493A,insured vehicle was completing uturn and was hit by other vehicle,Third Party,Y
INC01-114957,5B0F774063264BD6,insured vehicle was hit by bushy part of tree while parked and unoccupied at residence,Third Party,
INC01-114958,EC296B97A8874308,Insured vehicle on right lane next to slow lane  other vehicle in left lane next to insured vehicle. Three lanes on left of freeway blocked due to previous accident   other vehicle merged into insured vehicles lane  hit rear driver side wheel and bumper with other vehicles front steering wheel.,Son,
INC01-114959,51AC288ABC054236,insured vehicle had come to a stop at a light  other vehicle rear ended insured vehicle.,Self,Y
INC01-114960,582028A874294158,Insured vehicle parked. Other vehicle sideswiped insured vehicle while parking.,Brother,Y
INC01-114961,873F9BA44937424C,insured vehicle hit by other vehicle while leaving parking lot. Turning right on main road,Spouse,
INC01-114962,D167D5CA9B7F41BF,insured vehicle r/e by other vehicle.,Mother,Y
INC01-114963,CB546364B3534AD1,stop and go traffic conditions  insured vehicle rear-ended other vehicle.,Sister,Y
INC01-114964,B31102E655964669,insured vehicle parked in parking lot  other vehicle col with insured vehicle.,Third Party,Y
INC01-114965,736EB37474624D21,insured vehicle impacted a pole while parking,Father,Y
INC01-114966,061E8045470B4DC5,Other vehicle backed into insured vehicle.,Brother,Y
INC01-114967,09F59FBCB0714ECD,insured vehicle hit while parked and unoccupied. Other vehicle left no information,Daughter,Y
INC01-114968,650CCA83BA11401A,Unknown,Father,Y
INC01-114969,EAA9E4DDF05A4D51,Insured vehicle and other vehicle were trying to leave the mosque and were in bumper to bumper traffic in line to get out of the gate. Insured vehicle accidentally rolled very lightly into the rear- end of other vehicle.,Daughter,Y
