,exposure_id,exp_createdate,exp_claim_id,exp_lossparty,exp_coverage_id,exp_incident_id,exp_vehicle_id,exp_group,exp_type,exp_closedate,exp_status,exp_resolution
835,EXP01-10001,21-01-2019,CLM01-1003330,Insured,COV01-1000002,INC01-100835,855737EF4D95441F,FastTrack,GLASS,27-01-2019,Closed,Closed with payments
836,EXP01-10002,06-07-2018,CLM01-1003869,Thirdparty,COV01-1000002,INC01-100836,78944A27501C4587,Physical,BI,01-08-2018,Closed,Closed with payments
837,EXP01-10001,29-10-2018,CLM01-1002177,Thirdparty,COV01-1000001,INC01-100837,7DFD867928FF4D2F,Physical,GLASS,,Open,Reported in siu
838,EXP01-10003,19-02-2018,CLM01-1003015,Thirdparty,COV01-1000002,INC01-100838,282368F2D2B644AB,Subrogation,COMP,18-03-2018,Closed,Duplicate
839,EXP01-10004,21-01-2019,CLM01-1005524,Insured,COV01-1000001,INC01-100839,50D5A5F0E82E4283,Analyst Vendor IPD,COL,,Open,Reported in siu
840,EXP01-10004,16-04-2018,CLM01-1009139,Insured,COV01-1000002,INC01-100840,B3C93CDE7FF14BE8,Total Loss,COL,19-05-2018,Closed,Rejected
841,EXP01-10002,15-02-2018,CLM01-1001045,Insured,COV01-1000002,INC01-100841,08F6BA20D02447D0,FastTrack,BI,13-03-2018,Closed,Closed without payment
842,EXP01-10003,22-01-2018,CLM01-1005117,Insured,COV01-1000001,INC01-100842,98849D3B37CF4435,houseowners Low Compound,COMP,22-02-2018,Closed,Duplicate
843,EXP01-10003,28-01-2019,CLM01-1006197,Insured,COV01-1000001,INC01-100843,E21E2386DC914592,General,COMP,,Open,Reported in siu
844,EXP01-10001,18-03-2018,CLM01-1001545,Insured,COV01-1000001,INC01-100844,3ACCCFC32C394A99,Medical Claims,GLASS,,Open,Rejected
845,EXP01-10002,27-12-2018,CLM01-1003575,Insured,COV01-1000001,INC01-100845,D0EB1BAFCF5B4C32,Injury-Compound,BI,20-01-2019,Closed,Rejected
846,EXP01-10005,02-05-2018,CLM01-1006368,Insured,COV01-1000001,INC01-100846,EC2DB4ACE1FC4255,General,PD,,Open,Rejected
847,EXP01-10003,15-11-2018,CLM01-1008930,Thirdparty,COV01-1000001,INC01-100847,C904AB2F221B46F2,Analyst Vendor IPD,COMP,10-12-2018,Closed,Closed with payments
848,EXP01-10004,24-01-2018,CLM01-1002296,Insured,COV01-1000002,INC01-100848,329E96A826E64769,houseowners compound,COL,,Open,Closed without payment
849,EXP01-10001,01-07-2018,CLM01-1000763,Insured,COV01-1000002,INC01-100849,40177DF3320647DE,Glass,GLASS,07-07-2018,Closed,Rejected
850,EXP01-10001,03-01-2019,CLM01-1002223,Insured,COV01-1000002,INC01-100850,ECF7440A5C944440,Medical Claims,GLASS,,Open,Reported in siu
851,EXP01-10002,19-11-2018,CLM01-1004638,Insured,COV01-1000002,INC01-100851,FA516B655850461B,Medical Claims,BI,,Open,Reported in siu
852,EXP01-10001,07-01-2018,CLM01-1000829,Insured,COV01-1000002,INC01-100852,64ACCAE5A5234A4D,Tow,GLASS,16-01-2018,Closed,Rejected
853,EXP01-10001,06-05-2018,CLM01-1006484,Insured,COV01-1000001,INC01-100853,D91EF933FEE64EB4,Subrogation,GLASS,12-05-2018,Closed,Closed with payments
854,EXP01-10005,21-07-2018,CLM01-1006867,Thirdparty,COV01-1000001,INC01-100854,BA78CFA092464EFF,Subrogation,PD,16-08-2018,Closed,Duplicate
855,EXP01-10001,23-06-2018,CLM01-1008202,Thirdparty,COV01-1000001,INC01-100855,8F57187EC4B64D34,Medical Claims,GLASS,,Open,Reported in siu
856,EXP01-10005,28-01-2018,CLM01-1006920,Insured,COV01-1000001,INC01-100856,B0ACC9E4157D4B40,Salvage,PD,28-02-2018,Closed,Closed without payment
857,EXP01-10002,01-08-2018,CLM01-1004665,Insured,COV01-1000001,INC01-100857,17BF5C6177A94813,Subrogation,BI,31-08-2018,Closed,Reported in siu
858,EXP01-10004,06-09-2018,CLM01-1005123,Insured,COV01-1000001,INC01-100858,E28E2CE070BB4DFE,FastTrack,COL,05-10-2018,Closed,Closed with payments
859,EXP01-10005,15-07-2018,CLM01-1003857,Insured,COV01-1000001,INC01-100859,8A2D2806FE0243CD,Injury-Compound,PD,,Open,Rejected
860,EXP01-10005,15-08-2018,CLM01-1010474,Thirdparty,COV01-1000001,INC01-100860,119D719E1B474D00,General,PD,,Open,Closed without payment
861,EXP01-10005,28-04-2018,CLM01-1001285,Insured,COV01-1000001,INC01-100861,9F43ADF5B61D44E7,Injury-Compound,PD,,Open,Closed with payments
862,EXP01-10002,01-09-2018,CLM01-1010103,Insured,COV01-1000001,INC01-100862,BF79280D915D4346,houseowners Low Compound,BI,28-09-2018,Closed,Rejected
863,EXP01-10004,05-03-2018,CLM01-1004180,Insured,COV01-1000002,INC01-100863,D96EB3D6B75E4E4A,Physical,COL,31-03-2018,Closed,Duplicate
864,EXP01-10003,26-06-2018,CLM01-1008124,Thirdparty,COV01-1000002,INC01-100864,6608B4BEB6694B82,houseowners Low Compound,COMP,25-07-2018,Closed,Closed without payment
865,EXP01-10004,16-10-2018,CLM01-1009448,Insured,COV01-1000002,INC01-100865,CE1C41F18DBE47F1,Fire/Theft,COL,,Open,Closed without payment
866,EXP01-10005,13-08-2018,CLM01-1002123,Thirdparty,COV01-1000001,INC01-100866,A218529092C44B91,Medical Claims,PD,13-09-2018,Closed,Closed without payment
867,EXP01-10004,17-12-2018,CLM01-1006305,Insured,COV01-1000001,INC01-100867,6BD9F0B14ABB450E,Total Loss,COL,,Open,Closed with payments
868,EXP01-10003,31-08-2018,CLM01-1000880,Insured,COV01-1000002,INC01-100868,297322A9FD2C42F4,Fire/Theft,COMP,29-09-2018,Closed,Closed without payment
869,EXP01-10004,30-04-2018,CLM01-1001061,Thirdparty,COV01-1000001,INC01-100869,47A01E723B8C4783,Analyst Vendor IPD,COL,22-05-2018,Closed,Rejected
870,EXP01-10005,14-10-2018,CLM01-1009275,Thirdparty,COV01-1000001,INC01-100870,3829A8FDC04C4530,houseowners compound,PD,,Open,Reported in siu
871,EXP01-10005,04-03-2018,CLM01-1000560,Thirdparty,COV01-1000002,INC01-100871,251389DE6D69485B,Salvage,PD,,Open,Rejected
872,EXP01-10001,18-01-2019,CLM01-1007434,Thirdparty,COV01-1000002,INC01-100872,473D80DFC8E9427B,Subrogation,GLASS,31-01-2019,Closed,Closed without payment
873,EXP01-10001,09-01-2018,CLM01-1010595,Insured,COV01-1000001,INC01-100873,6755220C9EA7438B,Injury-Compound,GLASS,17-01-2018,Closed,Rejected
874,EXP01-10004,02-12-2018,CLM01-1003845,Insured,COV01-1000002,INC01-100874,A7CB5ACB6C3249FF,Physical,COL,,Open,Rejected
875,EXP01-10005,06-09-2018,CLM01-1005886,Insured,COV01-1000002,INC01-100875,2E6D458F1509461C,Physical,PD,03-10-2018,Closed,Rejected
876,EXP01-10004,29-01-2018,CLM01-1001204,Insured,COV01-1000002,INC01-100876,97772DB025C84BA8,houseowners Low Compound,COL,28-02-2018,Closed,Closed without payment
877,EXP01-10005,15-05-2018,CLM01-1009725,Insured,COV01-1000001,INC01-100877,A5E504328FEC4FEC,Medical Claims,PD,15-06-2018,Closed,Duplicate
878,EXP01-10004,12-01-2018,CLM01-1003367,Thirdparty,COV01-1000002,INC01-100878,1A5F65E1F1F44E89,Glass,COL,07-02-2018,Closed,Closed without payment
879,EXP01-10002,07-08-2018,CLM01-1004311,Insured,COV01-1000001,INC01-100879,B7D616241C214082,houseowners Low Compound,BI,05-09-2018,Closed,Duplicate
880,EXP01-10005,30-03-2018,CLM01-1000627,Thirdparty,COV01-1000001,INC01-100880,463533F1E0EC48CD,Salvage,PD,23-04-2018,Closed,Closed with payments
881,EXP01-10002,02-02-2019,CLM01-1008225,Thirdparty,COV01-1000001,INC01-100881,365C1A29E7854DA3,Analyst Vendor IPD,BI,,Open,Reported in siu
882,EXP01-10003,19-11-2018,CLM01-1005538,Thirdparty,COV01-1000002,INC01-100882,7DBCD8F1F4B54A76,Injury-Compound,COMP,15-12-2018,Closed,Closed without payment
883,EXP01-10005,21-09-2018,CLM01-1001023,Thirdparty,COV01-1000002,INC01-100883,3B2908E60B0C4668,Tow,PD,22-10-2018,Closed,Duplicate
884,EXP01-10004,26-05-2018,CLM01-1010482,Thirdparty,COV01-1000002,INC01-100884,4DD6C8CEF0744470,Tow,COL,,Open,Rejected
885,EXP01-10005,26-03-2018,CLM01-1007451,Insured,COV01-1000001,INC01-100885,A34DF5AF1C194480,Tow,PD,22-04-2018,Closed,Reported in siu
886,EXP01-10004,21-07-2018,CLM01-1005944,Insured,COV01-1000002,INC01-100886,007B2978C2B24389,Physical,COL,19-08-2018,Closed,Rejected
887,EXP01-10003,03-10-2018,CLM01-1007079,Thirdparty,COV01-1000001,INC01-100887,D9847DA976A34C50,Tow,COMP,,Open,Closed with payments
888,EXP01-10001,16-06-2018,CLM01-1009314,Insured,COV01-1000002,INC01-100888,498282184DB34F0F,Tow,GLASS,,Open,Reported in siu
889,EXP01-10003,07-01-2018,CLM01-1000825,Insured,COV01-1000001,INC01-100889,A63C3AAC723141AB,Subrogation,COMP,,Open,Rejected
890,EXP01-10001,10-07-2018,CLM01-1008186,Insured,COV01-1000002,INC01-100890,411654DEC2094B36,Total Loss,GLASS,16-07-2018,Closed,Closed without payment
891,EXP01-10003,19-01-2018,CLM01-1002934,Insured,COV01-1000002,INC01-100891,0884E3465FD64A2E,Fire/Theft,COMP,18-02-2018,Closed,Reported in siu
892,EXP01-10004,13-11-2018,CLM01-1005601,Insured,COV01-1000001,INC01-100892,E293F378050C41B6,Medical Claims,COL,,Open,Closed without payment
893,EXP01-10004,21-01-2018,CLM01-1006649,Insured,COV01-1000002,INC01-100893,98FEB2093052485D,houseowners Low Compound,COL,,Open,Closed with payments
894,EXP01-10003,02-11-2018,CLM01-1009004,Insured,COV01-1000002,INC01-100894,06DE7CDDC5E1459B,Total Loss,COMP,,Open,Reported in siu
895,EXP01-10001,27-05-2018,CLM01-1004787,Thirdparty,COV01-1000001,INC01-100895,B88A72365AE74F1D,houseowners compound,GLASS,03-06-2018,Closed,Duplicate
896,EXP01-10003,14-07-2018,CLM01-1007414,Insured,COV01-1000001,INC01-100896,7BD19B5C811642B4,Tow,COMP,15-08-2018,Closed,Rejected
897,EXP01-10004,13-03-2018,CLM01-1000215,Insured,COV01-1000002,INC01-100897,3CDDA8DF8F884295,Injury-Compound,COL,11-04-2018,Closed,Duplicate
898,EXP01-10002,01-12-2018,CLM01-1010913,Insured,COV01-1000001,INC01-100898,4502B8DF194F4A6F,Injury-Compound,BI,,Open,Rejected
899,EXP01-10003,28-09-2018,CLM01-1005154,Insured,COV01-1000001,INC01-100899,496A0325704C4A76,houseowners compound,COMP,,Open,Closed with payments
900,EXP01-10001,15-10-2018,CLM01-1008929,Insured,COV01-1000001,INC01-100900,0417DED18F044795,Injury,GLASS,,Open,Closed without payment
901,EXP01-10003,22-09-2018,CLM01-1001474,Insured,COV01-1000002,INC01-100901,07DC7B01D4C94140,Analyst Vendor IPD,COMP,23-10-2018,Closed,Reported in siu
902,EXP01-10003,15-01-2019,CLM01-1010658,Thirdparty,COV01-1000002,INC01-100902,381C932D58D34AF9,FastTrack,COMP,,Open,Rejected
903,EXP01-10002,14-10-2018,CLM01-1000477,Insured,COV01-1000002,INC01-100903,BFF39A6DB573467A,houseowners Low Compound,BI,,Open,Closed with payments
904,EXP01-10002,05-02-2018,CLM01-1002694,Thirdparty,COV01-1000002,INC01-100904,214900CB66504A2F,Injury-Compound,BI,10-03-2018,Closed,Rejected
905,EXP01-10001,11-03-2018,CLM01-1005437,Insured,COV01-1000001,INC01-100905,3FC9213E3FD54665,Injury-Compound,GLASS,23-03-2018,Closed,Closed without payment
906,EXP01-10005,17-03-2018,CLM01-1003882,Thirdparty,COV01-1000001,INC01-100906,0C05C4FEE5904C35,Analyst Vendor IPD,PD,,Open,Closed without payment
907,EXP01-10002,12-05-2018,CLM01-1005860,Thirdparty,COV01-1000001,INC01-100907,F2A82EC061344136,Injury-Compound,BI,07-06-2018,Closed,Rejected
908,EXP01-10002,27-05-2018,CLM01-1005472,Thirdparty,COV01-1000001,INC01-100908,5023ADC36A074C38,houseowners compound,BI,22-06-2018,Closed,Reported in siu
909,EXP01-10003,01-12-2018,CLM01-1008577,Insured,COV01-1000001,INC01-100909,538B08D038024718,Subrogation,COMP,28-12-2018,Closed,Reported in siu
910,EXP01-10005,31-07-2018,CLM01-1009025,Thirdparty,COV01-1000002,INC01-100910,68C7730B134447F9,Tow,PD,31-08-2018,Closed,Rejected
911,EXP01-10005,03-01-2019,CLM01-1008377,Insured,COV01-1000001,INC01-100911,0498AC1950164A58,Injury,PD,,Open,Reported in siu
912,EXP01-10003,08-03-2018,CLM01-1010937,Insured,COV01-1000002,INC01-100912,24D23E9F28AE4E27,Glass,COMP,05-04-2018,Closed,Reported in siu
913,EXP01-10001,22-10-2018,CLM01-1005113,Insured,COV01-1000001,INC01-100913,D0B91652E87E4D38,FastTrack,GLASS,,Open,Rejected
914,EXP01-10003,27-04-2018,CLM01-1002669,Thirdparty,COV01-1000001,INC01-100914,904A0D9D6BD248F0,Physical,COMP,24-05-2018,Closed,Rejected
915,EXP01-10005,22-11-2018,CLM01-1008948,Thirdparty,COV01-1000002,INC01-100915,DFCF2EC694C24142,Fire/Theft,PD,19-12-2018,Closed,Closed with payments
916,EXP01-10001,15-08-2018,CLM01-1009211,Insured,COV01-1000001,INC01-100916,F22C72DF97664BB0,Total Loss,GLASS,23-08-2018,Closed,Reported in siu
917,EXP01-10001,06-02-2018,CLM01-1004652,Insured,COV01-1000002,INC01-100917,6065A8B4831E4D55,General,GLASS,12-02-2018,Closed,Closed with payments
918,EXP01-10005,06-08-2018,CLM01-1001758,Thirdparty,COV01-1000001,INC01-100918,AA8D269C4F61413D,FastTrack,PD,,Open,Closed without payment
919,EXP01-10003,17-01-2018,CLM01-1010762,Insured,COV01-1000002,INC01-100919,74B86280916540F2,Subrogation,COMP,16-02-2018,Closed,Rejected
920,EXP01-10004,23-01-2019,CLM01-1002292,Insured,COV01-1000002,INC01-100920,49C91B8EDF3C4E21,Glass,COL,,Open,Duplicate
921,EXP01-10003,14-05-2018,CLM01-1004946,Thirdparty,COV01-1000002,INC01-100921,C1C86E52E9274C2D,Injury-Compound,COMP,,Open,Duplicate
922,EXP01-10003,28-11-2018,CLM01-1001529,Insured,COV01-1000002,INC01-100922,D06ABA56616D42E4,FastTrack,COMP,,Open,Closed with payments
923,EXP01-10004,24-01-2019,CLM01-1008912,Insured,COV01-1000001,INC01-100923,C66ADA8FDDBD4C0B,Salvage,COL,,Open,Duplicate
924,EXP01-10001,08-01-2019,CLM01-1004728,Insured,COV01-1000002,INC01-100924,92E12807E9C34251,Medical Claims,GLASS,15-01-2019,Closed,Closed without payment
925,EXP01-10005,19-01-2018,CLM01-1004587,Thirdparty,COV01-1000001,INC01-100925,71B790E37C894D6D,Analyst Vendor IPD,PD,,Open,Closed without payment
926,EXP01-10004,03-03-2018,CLM01-1010356,Insured,COV01-1000001,INC01-100926,EB0B5AA46F254F3B,Salvage,COL,05-04-2018,Closed,Rejected
927,EXP01-10001,10-11-2018,CLM01-1010178,Insured,COV01-1000001,INC01-100927,A1D230426CCF42BC,Physical,GLASS,,Open,Reported in siu
928,EXP01-10002,15-04-2018,CLM01-1000872,Insured,COV01-1000001,INC01-100928,A1564383376C4012,Fire/Theft,BI,17-05-2018,Closed,Closed without payment
929,EXP01-10002,01-03-2018,CLM01-1004201,Insured,COV01-1000002,INC01-100929,90F07457D57B4A76,Subrogation,BI,28-03-2018,Closed,Duplicate
930,EXP01-10001,25-03-2018,CLM01-1009251,Thirdparty,COV01-1000001,INC01-100930,5F773193593247F8,Injury,GLASS,,Open,Rejected
931,EXP01-10003,12-10-2018,CLM01-1000389,Thirdparty,COV01-1000001,INC01-100931,6FD7700F8DA14416,houseowners Low Compound,COMP,,Open,Closed with payments
932,EXP01-10003,14-01-2018,CLM01-1010593,Insured,COV01-1000001,INC01-100932,C3CFADE3CA934311,Salvage,COMP,10-02-2018,Closed,Closed with payments
933,EXP01-10003,15-07-2018,CLM01-1004276,Insured,COV01-1000002,INC01-100933,FC781C7261494A8D,Salvage,COMP,15-08-2018,Closed,Reported in siu
934,EXP01-10004,07-06-2018,CLM01-1008341,Insured,COV01-1000002,INC01-100934,CA42677DA5D14121,Injury,COL,05-07-2018,Closed,Duplicate
935,EXP01-10005,19-01-2018,CLM01-1000473,Thirdparty,COV01-1000001,INC01-100935,E3106F07BB2145AA,FastTrack,PD,19-02-2018,Closed,Rejected
936,EXP01-10001,26-02-2018,CLM01-1008962,Thirdparty,COV01-1000001,INC01-100936,9F8814DF33934D7C,Physical,GLASS,04-03-2018,Closed,Duplicate
937,EXP01-10003,14-08-2018,CLM01-1006186,Insured,COV01-1000002,INC01-100937,AA5C75EEF936413E,Medical Claims,COMP,12-09-2018,Closed,Rejected
938,EXP01-10005,31-01-2018,CLM01-1001757,Insured,COV01-1000001,INC01-100938,E732F2B64A3B4BAE,houseowners Low Compound,PD,25-02-2018,Closed,Closed with payments
939,EXP01-10001,13-04-2018,CLM01-1000187,Thirdparty,COV01-1000001,INC01-100939,CA3D4CB80AB14B9C,Glass,GLASS,21-04-2018,Closed,Closed without payment
940,EXP01-10001,24-05-2018,CLM01-1000696,Thirdparty,COV01-1000002,INC01-100940,A85960C0DD0942BB,Physical,GLASS,31-05-2018,Closed,Rejected
941,EXP01-10002,30-01-2019,CLM01-1003632,Insured,COV01-1000002,INC01-100941,E63C0E1898DC4B96,Salvage,BI,,Open,Reported in siu
942,EXP01-10003,18-05-2018,CLM01-1007056,Insured,COV01-1000001,INC01-100942,B2AF79A578FE4D20,Subrogation,COMP,17-06-2018,Closed,Closed with payments
943,EXP01-10005,08-11-2018,CLM01-1001230,Thirdparty,COV01-1000002,INC01-100943,C2E20B7AD5FE4C75,Salvage,PD,03-12-2018,Closed,Reported in siu
944,EXP01-10001,31-03-2018,CLM01-1000733,Insured,COV01-1000001,INC01-100944,D72A5B18BB524225,Analyst Vendor IPD,GLASS,08-04-2018,Closed,Duplicate
945,EXP01-10001,04-04-2018,CLM01-1007455,Insured,COV01-1000002,INC01-100945,43031ECAFD244D16,FastTrack,GLASS,13-04-2018,Closed,Reported in siu
946,EXP01-10003,31-03-2018,CLM01-1004238,Insured,COV01-1000001,INC01-100946,B100C88596EF40B6,Subrogation,COMP,,Open,Reported in siu
947,EXP01-10001,14-12-2018,CLM01-1003948,Insured,COV01-1000001,INC01-100947,E60D4D59FED44B37,Physical,GLASS,,Open,Closed with payments
948,EXP01-10005,01-04-2018,CLM01-1009381,Thirdparty,COV01-1000001,INC01-100948,FEDCE44ECD1F4DB6,houseowners compound,PD,,Open,Duplicate
949,EXP01-10002,12-06-2018,CLM01-1002507,Insured,COV01-1000001,INC01-100949,373E6E4E2CCD4CE4,Physical,BI,15-07-2018,Closed,Closed without payment
950,EXP01-10003,05-05-2018,CLM01-1002306,Thirdparty,COV01-1000001,INC01-100950,7E3A029BB9E14DD4,Analyst Vendor IPD,COMP,,Open,Closed without payment
951,EXP01-10002,22-10-2018,CLM01-1005223,Thirdparty,COV01-1000001,INC01-100951,2560046C52324DEA,FastTrack,BI,,Open,Closed with payments
952,EXP01-10005,05-03-2018,CLM01-1010580,Insured,COV01-1000002,INC01-100952,53C7719976E54BFA,Salvage,PD,06-04-2018,Closed,Rejected
953,EXP01-10005,19-03-2018,CLM01-1000667,Thirdparty,COV01-1000001,INC01-100953,E1C616BC08B44401,Subrogation,PD,11-04-2018,Closed,Closed with payments
954,EXP01-10001,21-04-2018,CLM01-1004087,Insured,COV01-1000001,INC01-100954,895C165B1F484F3B,Physical,GLASS,,Open,Closed without payment
955,EXP01-10002,14-04-2018,CLM01-1000414,Insured,COV01-1000002,INC01-100955,492E9ED0C97141A4,houseowners Low Compound,BI,11-05-2018,Closed,Closed without payment
956,EXP01-10001,21-07-2018,CLM01-1008075,Insured,COV01-1000001,INC01-100956,BF7506CB8E304567,FastTrack,GLASS,31-07-2018,Closed,Duplicate
957,EXP01-10004,07-01-2019,CLM01-1002964,Thirdparty,COV01-1000002,INC01-100957,03B6C7F2D8DF4E54,Total Loss,COL,,Open,Closed without payment
958,EXP01-10002,08-09-2018,CLM01-1001314,Insured,COV01-1000002,INC01-100958,88B8217DDDC5461B,Analyst Vendor IPD,BI,06-10-2018,Closed,Closed with payments
959,EXP01-10005,14-04-2018,CLM01-1008271,Insured,COV01-1000002,INC01-100959,0AE795A777F348E0,Injury-Compound,PD,11-05-2018,Closed,Closed with payments
960,EXP01-10002,30-09-2018,CLM01-1000370,Thirdparty,COV01-1000002,INC01-100960,DF88256627C14956,Tow,BI,31-10-2018,Closed,Closed with payments
961,EXP01-10003,09-04-2018,CLM01-1000711,Insured,COV01-1000002,INC01-100961,756EF42E590547AE,Glass,COMP,08-05-2018,Closed,Reported in siu
962,EXP01-10002,20-08-2018,CLM01-1009027,Thirdparty,COV01-1000001,INC01-100962,9A03550A3FA14A8C,Glass,BI,19-09-2018,Closed,Reported in siu
963,EXP01-10003,12-07-2018,CLM01-1008383,Insured,COV01-1000001,INC01-100963,F29312BDF9B847E2,Total Loss,COMP,13-08-2018,Closed,Closed without payment
964,EXP01-10002,14-03-2018,CLM01-1002309,Insured,COV01-1000001,INC01-100964,013CAA6A1E984893,Injury,BI,10-04-2018,Closed,Duplicate
965,EXP01-10005,23-12-2018,CLM01-1002124,Insured,COV01-1000001,INC01-100965,D61BCD2919464C11,General,PD,,Open,Closed with payments
966,EXP01-10002,04-02-2018,CLM01-1006115,Thirdparty,COV01-1000001,INC01-100966,31655237B5634E93,Salvage,BI,,Open,Reported in siu
967,EXP01-10004,18-01-2019,CLM01-1002684,Insured,COV01-1000001,INC01-100967,681E1DE0C7C24113,Injury-Compound,COL,,Open,Closed with payments
968,EXP01-10005,08-09-2018,CLM01-1001040,Insured,COV01-1000002,INC01-100968,F2BC53560C7243B3,houseowners Low Compound,PD,03-10-2018,Closed,Reported in siu
969,EXP01-10003,02-02-2019,CLM01-1004745,Insured,COV01-1000001,INC01-100969,B3125671490645AF,Medical Claims,COMP,,Open,Closed with payments
970,EXP01-10003,21-07-2018,CLM01-1005516,Insured,COV01-1000001,INC01-100970,D9C48F8D5301409D,houseowners compound,COMP,17-08-2018,Closed,Closed with payments
971,EXP01-10005,16-08-2018,CLM01-1002123,Insured,COV01-1000002,INC01-100971,6D7905C146F642B4,Medical Claims,PD,14-09-2018,Closed,Closed without payment
972,EXP01-10003,27-06-2018,CLM01-1002288,Thirdparty,COV01-1000001,INC01-100972,2FC99FB1C1154D26,Medical Claims,COMP,26-07-2018,Closed,Reported in siu
973,EXP01-10001,19-01-2019,CLM01-1004790,Thirdparty,COV01-1000002,INC01-100973,6EB3E4D736D64FEC,Salvage,GLASS,24-01-2019,Closed,Duplicate
974,EXP01-10002,06-03-2018,CLM01-1010549,Thirdparty,COV01-1000002,INC01-100974,38EE7008BBB0497A,houseowners Low Compound,BI,,Open,Closed with payments
975,EXP01-10002,21-06-2018,CLM01-1010872,Thirdparty,COV01-1000002,INC01-100975,14AAD691BD174270,Glass,BI,15-07-2018,Closed,Closed without payment
976,EXP01-10003,01-07-2018,CLM01-1009833,Insured,COV01-1000002,INC01-100976,324A24A874214D06,houseowners Low Compound,COMP,,Open,Rejected
977,EXP01-10001,28-10-2018,CLM01-1001361,Insured,COV01-1000001,INC01-100977,A1B6FD5427BE40EB,Subrogation,GLASS,,Open,Reported in siu
978,EXP01-10005,16-07-2018,CLM01-1007705,Insured,COV01-1000001,INC01-100978,6029A612020B4D2E,Injury,PD,,Open,Closed with payments
979,EXP01-10005,23-06-2018,CLM01-1009097,Insured,COV01-1000002,INC01-100979,9FB727C46B214B3F,Injury,PD,21-07-2018,Closed,Closed without payment
980,EXP01-10005,04-01-2019,CLM01-1008767,Insured,COV01-1000002,INC01-100980,811CE948BE554277,General,PD,,Open,Rejected
981,EXP01-10004,18-06-2018,CLM01-1007012,Insured,COV01-1000001,INC01-100981,852A920682C847C9,Salvage,COL,14-07-2018,Closed,Closed with payments
982,EXP01-10005,26-01-2019,CLM01-1006064,Insured,COV01-1000001,INC01-100982,7F10BC7C421B4D42,houseowners Low Compound,PD,,Open,Rejected
983,EXP01-10003,14-01-2018,CLM01-1004045,Insured,COV01-1000001,INC01-100983,EEF82600BA434DFA,houseowners Low Compound,COMP,07-02-2018,Closed,Closed without payment
984,EXP01-10003,16-05-2018,CLM01-1000873,Thirdparty,COV01-1000001,INC01-100984,6E545C1B29514183,Subrogation,COMP,16-06-2018,Closed,Closed without payment
985,EXP01-10001,09-04-2018,CLM01-1003523,Insured,COV01-1000001,INC01-100985,E4B2BE0BF3514C15,Total Loss,GLASS,16-04-2018,Closed,Rejected
986,EXP01-10001,29-09-2018,CLM01-1000845,Insured,COV01-1000002,INC01-100986,37312BD6B014441D,Physical,GLASS,10-10-2018,Closed,Duplicate
